fips,County,State,County-State,Latitude,Longitude,Region,Dem08,Dem12,Dem16,Rep08,Rep12,Rep16,Total08,Total12,Total16,percentDem08,percentDem12,percentDem16,RorD08,RorD12,RorD16,mfgEmp12,mfgEmp16,DrugFR08,DrugFR12,DrugFR16,Obese08,Obese12,Obese16,Pov08,Pov12,Pov16,medInc08,medInc12,medInc16,incomePercent08,incomePercent12,incomePercent16,pop08,pop12,pop16,popCHG08,popCHG12,popCHG16,intMig08,intMig12,intMig16,domMig08,domMig12,domMig16,netMig08,netMig12,netMig16,civLab08,emp08,unemp08,unempR08,civLab12,emp12,unemp12,unempR12,civLab16,emp16,unemp16,unempR16,college,pctBlack,pctAsian,pctHispanic,pctWhite,pctForeign,empQuoMfg12,empQuoMfg16,empQuoTtl2012,empQuoTtl2016,EmpTtl2012,EmpTtl2016,WageMfg2012,WageMfg2016,WageTtl2012,WageTtl2016,C Pop Density,C Land Area,Ydiscuss,YdiscussOppose,YCO2limits,YCO2limitsOppose,YtrustclimsciSST,YtrustclimsciSSTOppose,Yregulate,YregulateOppose,YsupportRPS,YsupportRPSOppose,Yfundrenewables,YfundrenewablesOppose,Yhappening,YhappeningOppose,Yhuman,YhumanOppose,Yconsensus,YconsensusOppose,Yworried,YworriedOppose,Ypersonal,YpersonalOppose,YharmUS,YharmUSOppose,Ydevharm,YdevharmOppose,Yfuturegen,YfuturegenOppose,Yharmplants,YharmplantsOppose,Ytiming,YtimingOppose
47079,Henry County,TN,"Henry County, TN",36.319422,-88.30543,Atlantic-S,4339.000,5153.000,3063.000,8193.000,8182.000,9508.000,12739.000,13545.000,12945.000,0.341,0.380,0.237,0,0,0,1790.67,2104.33,19.00,21.00,21.00,0.32,0.36,0.34,0.17,0.19,0.21,36471.00,35270.00,37151.00,0.70,0.70,0.69,32404.00,32373.00,32310.00,50.00,-6.00,105.00,4.00,9.00,22.00,28.00,107.00,260.00,32.00,116.00,282.00,13924.00,12710.00,1214.00,0.09,14296.00,12950.00,1346.00,0.09,13990.00,13158.00,832.00,0.06,0.38,0.08,0.00,0.02,0.90,0.02,1.59,1.57,0.78,0.77,7852.67,8815.00,16664594.00,21654564.00,58955138.00,74808400.00,57.50,562.00,0.26,0.39,0.58,0.40,0.65,0.32,0.70,0.29,0.60,0.39,0.77,0.22,0.61,0.17,0.46,0.39,0.39,0.33,0.49,0.51,0.33,0.53,0.50,0.37,0.53,0.31,0.63,0.24,0.61,0.24,0.45,0.54
47081,Hickman County,TN,"Hickman County, TN",35.818939,-87.44507,Atlantic-S,2698.000,3563.000,1824.000,4758.000,4784.000,5695.000,7602.000,8498.000,7813.000,0.355,0.419,0.233,0,0,0,516.67,504.33,13.00,17.00,19.00,0.30,0.32,0.32,0.18,0.21,0.20,39913.00,35094.00,37443.00,0.77,0.69,0.70,24648.00,24132.00,24295.00,-41.00,-212.00,-20.00,3.00,1.00,2.00,-30.00,-188.00,-42.00,-27.00,-187.00,-40.00,10142.00,9289.00,853.00,0.08,10652.00,9707.00,945.00,0.09,10636.00,10142.00,494.00,0.05,0.33,0.05,0.00,0.02,0.94,0.01,2.45,2.60,0.90,0.94,2057.67,2418.00,4337879.00,4519019.00,15877749.00,21345409.00,40.30,612.00,0.29,0.37,0.62,0.36,0.66,0.32,0.71,0.28,0.61,0.37,0.80,0.20,0.63,0.16,0.47,0.36,0.42,0.31,0.51,0.49,0.35,0.52,0.53,0.36,0.56,0.30,0.64,0.24,0.64,0.23,0.46,0.53
47083,Houston County,TN,"Houston County, TN",36.301673,-87.73591,Atlantic-S,1400.000,1678.000,866.000,1579.000,1608.000,2182.000,3027.000,3354.000,3168.000,0.463,0.500,0.273,0,1,0,214.67,202.33,15.00,21.00,21.00,0.31,0.35,0.33,0.20,0.21,0.19,34131.00,36858.00,39753.00,0.66,0.73,0.74,8443.00,8408.00,8134.00,18.00,70.00,3.00,0.00,2.00,2.00,5.00,110.00,13.00,5.00,112.00,15.00,3864.00,3551.00,313.00,0.08,3519.00,3126.00,393.00,0.11,3209.00,2963.00,246.00,0.08,0.35,0.03,0.00,0.02,0.96,0.01,1.92,1.51,0.80,0.73,995.33,971.67,1925374.00,2169979.00,7016042.00,7481405.00,42.10,200.00,0.24,0.41,0.45,0.53,0.64,0.35,0.67,0.34,0.58,0.41,0.76,0.23,0.58,0.18,0.44,0.37,0.31,0.33,0.51,0.49,0.35,0.49,0.53,0.32,0.56,0.26,0.64,0.22,0.61,0.24,0.40,0.59
47085,Humphreys County,TN,"Humphreys County, TN",36.056817,-87.77297,Atlantic-S,2905.000,3600.000,1967.000,3833.000,3818.000,4930.000,6863.000,7580.000,7153.000,0.423,0.475,0.275,0,0,0,1210.33,1338.67,11.00,15.00,17.00,0.32,0.35,0.36,0.14,0.17,0.18,41093.00,43987.00,42837.00,0.79,0.87,0.80,18569.00,18271.00,18347.00,34.00,-125.00,225.00,0.00,3.00,4.00,47.00,-109.00,278.00,47.00,-106.00,282.00,9023.00,8260.00,763.00,0.09,8660.00,7837.00,823.00,0.10,8626.00,8099.00,527.00,0.06,0.41,0.03,0.00,0.02,0.97,0.01,1.66,1.63,0.96,0.95,4146.67,4668.67,22402378.00,26954982.00,43210572.00,52742359.00,34.90,531.00,0.25,0.39,0.51,0.47,0.64,0.34,0.67,0.33,0.59,0.40,0.77,0.22,0.59,0.17,0.45,0.38,0.35,0.33,0.51,0.49,0.35,0.51,0.53,0.34,0.56,0.28,0.63,0.23,0.62,0.24,0.42,0.57
47087,Jackson County,TN,"Jackson County, TN",36.351232,-85.66342,Atlantic-S,1739.000,2224.000,1129.000,2383.000,2185.000,3236.000,4184.000,4501.000,4466.000,0.416,0.494,0.253,0,1,0,214.67,171.67,21.00,21.00,21.00,0.32,0.32,0.35,0.22,0.25,0.23,31276.00,31903.00,35379.00,0.60,0.63,0.66,11596.00,11524.00,11566.00,-36.00,10.00,49.00,0.00,-1.00,0.00,-32.00,48.00,129.00,-32.00,47.00,129.00,4980.00,4551.00,429.00,0.09,4588.00,4108.00,480.00,0.11,4490.00,4167.00,323.00,0.07,0.29,0.00,0.00,0.02,0.98,0.01,1.86,2.08,0.81,0.84,839.33,812.67,1911272.00,1244633.00,6908525.00,6710859.00,37.80,308.00,0.25,0.40,0.61,0.37,0.66,0.31,0.72,0.27,0.61,0.37,0.79,0.21,0.61,0.17,0.46,0.39,0.38,0.33,0.49,0.51,0.32,0.53,0.50,0.37,0.53,0.32,0.62,0.24,0.62,0.24,0.44,0.55
47089,Jefferson County,TN,"Jefferson County, TN",36.064176,-83.43802,Atlantic-S,4232.000,5178.000,3494.000,13038.000,13092.000,14776.000,17559.000,18532.000,19072.000,0.241,0.279,0.183,0,0,0,1812.33,1843.33,15.00,19.00,21.00,0.30,0.28,0.34,0.17,0.20,0.18,36815.00,38174.00,41235.00,0.71,0.76,0.77,51697.00,52428.00,53535.00,37.00,420.00,247.00,4.00,28.00,42.00,8.00,420.00,276.00,12.00,448.00,318.00,24619.00,22869.00,1750.00,0.07,24000.00,21752.00,2248.00,0.09,23655.00,22383.00,1272.00,0.05,0.43,0.02,0.00,0.03,0.93,0.02,0.62,0.61,1.02,1.02,9674.00,10580.00,40327481.00,42188727.00,103606966.00,122855536.00,187.60,274.00,0.28,0.37,0.60,0.40,0.66,0.33,0.72,0.28,0.62,0.37,0.80,0.20,0.62,0.19,0.47,0.35,0.42,0.35,0.48,0.52,0.32,0.56,0.50,0.40,0.54,0.33,0.62,0.26,0.62,0.25,0.42,0.58
47091,Johnson County,TN,"Johnson County, TN",36.427693,-81.8466,Atlantic-S,1483.000,1837.000,988.000,4611.000,4621.000,5410.000,6194.000,6591.000,6579.000,0.239,0.279,0.150,0,0,0,637.67,762.33,11.00,13.00,15.00,0.31,0.30,0.29,0.26,0.26,0.26,28918.00,30897.00,31330.00,0.56,0.61,0.58,18285.00,18121.00,17754.00,41.00,-89.00,-67.00,0.00,0.00,1.00,25.00,-22.00,-27.00,25.00,-22.00,-26.00,7278.00,6648.00,630.00,0.09,7353.00,6658.00,695.00,0.10,7598.00,7226.00,372.00,0.05,0.33,0.02,0.00,0.02,0.98,0.01,0.00,0.00,0.52,0.53,2594.33,3026.33,8549530.00,11088715.00,23945332.00,31634328.00,61.20,298.00,0.26,0.38,0.57,0.42,0.62,0.36,0.68,0.31,0.57,0.42,0.77,0.22,0.59,0.20,0.43,0.39,0.37,0.35,0.46,0.54,0.32,0.55,0.49,0.40,0.52,0.34,0.60,0.27,0.60,0.27,0.42,0.57
47093,Knox County,TN,"Knox County, TN",35.973115,-83.95593,Atlantic-S,59399.000,70215.000,62878.000,109707.000,113015.000,105767.000,172507.000,186086.000,180694.000,0.344,0.377,0.348,0,0,0,12299.67,12354.33,17.00,21.00,21.00,0.29,0.29,0.30,0.14,0.15,0.18,45922.00,45149.00,47199.00,0.88,0.89,0.88,433056.00,440793.00,456132.00,790.00,4242.00,4688.00,116.00,535.00,598.00,357.00,2467.00,3020.00,473.00,3002.00,3618.00,230189.00,218720.00,11469.00,0.05,230959.00,216796.00,14163.00,0.06,233354.00,223849.00,9505.00,0.04,0.64,0.09,0.02,0.04,0.83,0.05,2.12,2.24,0.79,0.78,188001.33,203330.33,148522756.00,176569146.00,1860562083.00,2208832696.00,850.80,508.00,0.31,0.35,0.62,0.37,0.68,0.31,0.70,0.29,0.61,0.38,0.81,0.19,0.63,0.18,0.48,0.35,0.43,0.35,0.49,0.51,0.33,0.55,0.52,0.38,0.56,0.31,0.65,0.22,0.64,0.22,0.45,0.55
47095,Lake County,TN,"Lake County, TN",36.333874,-89.48533,Atlantic-S,884.000,1024.000,577.000,1163.000,1175.000,1357.000,2087.000,2238.000,1970.000,0.424,0.458,0.293,0,0,0,0.00,0.00,9.00,13.00,15.00,0.35,0.37,0.38,0.38,0.44,0.42,26739.00,26587.00,28524.00,0.51,0.53,0.53,7821.00,7710.00,7560.00,-11.00,-68.00,-12.00,0.00,-1.00,0.00,0.00,-54.00,17.00,0.00,-55.00,17.00,2674.00,2469.00,205.00,0.08,2208.00,1978.00,230.00,0.10,1935.00,1782.00,153.00,0.08,0.28,0.28,0.00,0.02,0.71,0.02,2.03,2.37,0.94,0.92,866.00,811.67,0.00,0.00,5288861.00,5469036.00,47.20,166.00,0.24,0.44,0.62,0.36,0.68,0.29,0.72,0.26,0.63,0.35,0.78,0.21,0.63,0.15,0.48,0.37,0.40,0.29,0.50,0.50,0.35,0.48,0.52,0.33,0.55,0.28,0.62,0.21,0.62,0.21,0.46,0.54
47097,Lauderdale County,TN,"Lauderdale County, TN",35.786578,-89.52372,Atlantic-S,4011.000,4322.000,3056.000,4616.000,4933.000,4884.000,8689.000,9338.000,8087.000,0.462,0.463,0.378,0,0,0,1253.00,1163.67,11.00,15.00,17.00,0.34,0.38,0.38,0.24,0.31,0.25,32679.00,31770.00,33595.00,0.63,0.63,0.63,27742.00,27676.00,26773.00,-80.00,-21.00,-186.00,3.00,24.00,24.00,-45.00,-67.00,-224.00,-42.00,-43.00,-200.00,10354.00,9069.00,1285.00,0.12,10525.00,9377.00,1148.00,0.11,9475.00,8732.00,743.00,0.08,0.31,0.35,0.01,0.02,0.63,0.01,1.19,1.67,0.86,0.89,4316.33,4015.67,12778795.00,14115210.00,33412961.00,38894270.00,58.90,472.00,0.24,0.44,0.62,0.36,0.66,0.29,0.72,0.26,0.62,0.36,0.78,0.21,0.63,0.13,0.47,0.38,0.38,0.29,0.51,0.49,0.36,0.46,0.52,0.32,0.55,0.26,0.62,0.20,0.63,0.20,0.48,0.51
47099,Lawrence County,TN,"Lawrence County, TN",35.205257,-87.3758,Atlantic-S,4237.000,5161.000,2821.000,10770.000,10566.000,12420.000,15219.000,16020.000,15666.000,0.278,0.322,0.180,0,0,0,1839.67,2142.33,11.00,15.00,17.00,0.32,0.33,0.34,0.16,0.19,0.22,35634.00,33963.00,34614.00,0.68,0.67,0.65,41988.00,42133.00,43081.00,137.00,74.00,550.00,2.00,10.00,18.00,137.00,6.00,473.00,139.00,16.00,491.00,16624.00,14997.00,1627.00,0.10,18710.00,16927.00,1783.00,0.10,17825.00,16786.00,1039.00,0.06,0.37,0.02,0.00,0.02,0.95,0.01,3.17,3.78,0.90,0.93,7887.33,8151.00,17649535.00,21923385.00,57771328.00,64602909.00,67.90,617.00,0.25,0.39,0.57,0.42,0.63,0.35,0.69,0.30,0.58,0.41,0.77,0.23,0.58,0.20,0.44,0.40,0.36,0.36,0.46,0.53,0.32,0.55,0.49,0.40,0.52,0.34,0.61,0.26,0.61,0.26,0.42,0.57
47101,Lewis County,TN,"Lewis County, TN",35.534193,-87.51519,Atlantic-S,1447.000,1804.000,890.000,3117.000,2951.000,3585.000,4694.000,4834.000,4621.000,0.308,0.373,0.193,0,0,0,257.33,392.67,13.00,19.00,21.00,0.30,0.32,0.34,0.20,0.22,0.20,34217.00,31877.00,36255.00,0.66,0.63,0.68,12162.00,11918.00,11904.00,-9.00,-234.00,38.00,0.00,-1.00,0.00,-10.00,-243.00,49.00,-10.00,-244.00,49.00,5462.00,4914.00,548.00,0.10,5046.00,4501.00,545.00,0.11,4903.00,4606.00,297.00,0.06,0.39,0.02,0.01,0.02,0.98,0.03,2.20,2.03,1.01,1.02,1740.67,2032.67,1777003.00,2836665.00,11053727.00,14191223.00,43.10,282.00,0.30,0.36,0.64,0.36,0.69,0.31,0.73,0.27,0.63,0.36,0.81,0.19,0.65,0.17,0.49,0.34,0.45,0.32,0.51,0.49,0.34,0.54,0.53,0.37,0.57,0.31,0.65,0.24,0.64,0.24,0.45,0.55
47103,Lincoln County,TN,"Lincoln County, TN",35.136847,-86.58327,Atlantic-S,3290.000,3695.000,2554.000,9803.000,9231.000,10398.000,13268.000,13130.000,13348.000,0.248,0.281,0.191,0,0,0,2542.33,3144.33,11.00,15.00,17.00,0.31,0.29,0.32,0.16,0.17,0.17,40473.00,39246.00,41802.00,0.78,0.78,0.78,33411.00,33442.00,33645.00,61.00,26.00,-50.00,7.00,19.00,23.00,110.00,62.00,15.00,117.00,81.00,38.00,17214.00,16366.00,848.00,0.05,15595.00,14645.00,950.00,0.06,15936.00,15267.00,669.00,0.04,0.42,0.07,0.00,0.03,0.89,0.01,3.52,3.96,1.04,1.03,6979.00,7870.67,25394862.00,36203960.00,55242672.00,69941904.00,58.50,570.00,0.26,0.38,0.57,0.42,0.64,0.34,0.68,0.31,0.58,0.41,0.78,0.22,0.58,0.21,0.43,0.39,0.37,0.36,0.46,0.54,0.32,0.56,0.49,0.40,0.52,0.34,0.60,0.28,0.59,0.28,0.42,0.58
47105,Loudon County,TN,"Loudon County, TN",35.744899,-84.29551,Atlantic-S,5058.000,6058.000,4919.000,16707.000,15815.000,17610.000,22073.000,22184.000,23388.000,0.229,0.273,0.210,0,0,0,2758.67,2763.67,17.00,21.00,21.00,0.31,0.28,0.28,0.11,0.13,0.14,49673.00,50375.00,53945.00,0.95,1.00,1.01,48738.00,49732.00,51454.00,190.00,659.00,476.00,8.00,-6.00,8.00,216.00,680.00,547.00,224.00,674.00,555.00,23563.00,22230.00,1333.00,0.06,22335.00,20646.00,1689.00,0.08,22346.00,21283.00,1063.00,0.05,0.52,0.01,0.01,0.07,0.92,0.05,2.51,2.44,0.92,0.89,11647.33,13434.00,33703202.00,36129976.00,105121499.00,125259306.00,212.00,229.00,0.29,0.36,0.57,0.42,0.65,0.34,0.69,0.30,0.60,0.40,0.79,0.21,0.61,0.21,0.45,0.38,0.40,0.37,0.46,0.54,0.32,0.57,0.49,0.41,0.53,0.35,0.62,0.27,0.61,0.28,0.42,0.58
47107,McMinn County,TN,"McMinn County, TN",35.41638,-84.5959,Atlantic-S,4609.000,5541.000,3510.000,12967.000,12989.000,14691.000,17834.000,18789.000,18755.000,0.258,0.295,0.187,0,0,0,5274.67,6175.33,13.00,17.00,21.00,0.32,0.36,0.34,0.16,0.20,0.17,40529.00,37319.00,39528.00,0.78,0.74,0.74,52197.00,52429.00,52850.00,-81.00,73.00,214.00,6.00,58.00,96.00,-16.00,3.00,228.00,-10.00,61.00,324.00,24033.00,21934.00,2099.00,0.09,23623.00,21462.00,2161.00,0.09,22897.00,21642.00,1255.00,0.06,0.41,0.04,0.01,0.03,0.92,0.02,1.89,2.13,0.89,0.91,14705.33,15670.67,72079780.00,89622704.00,139356288.00,162767693.00,121.50,430.00,0.25,0.39,0.55,0.44,0.63,0.35,0.68,0.31,0.58,0.41,0.78,0.22,0.61,0.19,0.45,0.38,0.37,0.36,0.46,0.53,0.31,0.56,0.48,0.40,0.52,0.34,0.61,0.26,0.61,0.26,0.42,0.57
47109,McNairy County,TN,"McNairy County, TN",35.179874,-88.55073,Atlantic-S,2645.000,3131.000,1848.000,7015.000,7135.000,7841.000,9802.000,10422.000,10038.000,0.270,0.300,0.184,0,0,0,1248.33,1133.00,13.00,17.00,21.00,0.34,0.36,0.39,0.19,0.22,0.24,34064.00,33738.00,34882.00,0.65,0.67,0.65,26056.00,26160.00,25935.00,-21.00,110.00,-62.00,2.00,-1.00,0.00,15.00,136.00,15.00,17.00,135.00,15.00,11522.00,10477.00,1045.00,0.09,9768.00,8766.00,1002.00,0.10,8822.00,8195.00,627.00,0.07,0.35,0.06,0.00,0.02,0.91,0.01,1.63,1.70,0.95,0.93,4334.00,4127.33,10444229.00,11499756.00,31993030.00,33413290.00,46.30,563.00,0.26,0.39,0.62,0.36,0.65,0.31,0.72,0.27,0.61,0.37,0.79,0.20,0.63,0.15,0.47,0.38,0.39,0.32,0.50,0.49,0.34,0.52,0.51,0.36,0.55,0.30,0.64,0.22,0.64,0.23,0.46,0.53
47111,Macon County,TN,"Macon County, TN",36.536006,-86.01122,Atlantic-S,1552.000,2060.000,1072.000,5260.000,5145.000,6263.000,6905.000,7360.000,7504.000,0.225,0.280,0.143,0,0,0,712.33,879.00,15.00,19.00,21.00,0.33,0.35,0.34,0.20,0.22,0.19,34474.00,34262.00,36886.00,0.66,0.68,0.69,22245.00,22501.00,23450.00,18.00,39.00,342.00,10.00,44.00,39.00,22.00,-47.00,233.00,32.00,-3.00,272.00,10638.00,9752.00,886.00,0.08,10139.00,9299.00,840.00,0.08,10287.00,9830.00,457.00,0.04,0.30,0.01,0.00,0.05,0.94,0.04,2.24,2.95,0.99,0.98,3103.33,3663.67,4862444.00,6821961.00,21510374.00,28653005.00,72.50,307.00,0.26,0.38,0.61,0.37,0.64,0.33,0.71,0.28,0.59,0.39,0.78,0.21,0.62,0.17,0.47,0.38,0.39,0.33,0.50,0.50,0.34,0.53,0.51,0.37,0.54,0.31,0.63,0.23,0.63,0.24,0.45,0.54
47113,Madison County,TN,"Madison County, TN",35.628652,-88.82738,Atlantic-S,18367.000,20209.000,15448.000,21993.000,23290.000,21335.000,40702.000,43846.000,38119.000,0.451,0.461,0.405,0,0,0,7835.67,8620.00,7.00,9.00,9.00,0.32,0.36,0.34,0.15,0.20,0.21,43168.00,39510.00,43113.00,0.83,0.78,0.80,98258.00,98523.00,97663.00,-41.00,501.00,54.00,7.00,58.00,76.00,-72.00,-13.00,-283.00,-65.00,45.00,-207.00,48674.00,45396.00,3278.00,0.07,48531.00,44585.00,3946.00,0.08,47677.00,45311.00,2366.00,0.05,0.54,0.37,0.01,0.04,0.60,0.03,3.19,3.66,0.95,0.94,43448.00,46166.67,105668388.00,117854453.00,395421543.00,443246655.00,176.50,557.00,0.27,0.39,0.60,0.39,0.66,0.31,0.70,0.29,0.61,0.38,0.78,0.21,0.64,0.14,0.45,0.39,0.40,0.31,0.50,0.50,0.36,0.48,0.53,0.34,0.56,0.28,0.63,0.21,0.63,0.22,0.47,0.52
47115,Marion County,TN,"Marion County, TN",35.101132,-85.63257,Atlantic-S,3953.000,4506.000,2832.000,6272.000,6746.000,7696.000,10409.000,11437.000,10862.000,0.380,0.394,0.261,0,0,0,1465.67,1894.33,11.00,13.00,15.00,0.35,0.31,0.33,0.16,0.18,0.21,38965.00,40136.00,40766.00,0.75,0.79,0.76,28224.00,28218.00,28446.00,2.00,143.00,-16.00,0.00,3.00,6.00,33.00,161.00,18.00,33.00,164.00,24.00,13039.00,12040.00,999.00,0.08,12282.00,11163.00,1119.00,0.09,12033.00,11267.00,766.00,0.06,0.40,0.04,0.00,0.01,0.93,0.01,1.40,1.99,0.96,0.97,6016.00,6223.33,16443184.00,22736567.00,50971213.00,55114027.00,56.70,498.00,0.28,0.36,0.61,0.38,0.66,0.32,0.71,0.28,0.61,0.38,0.79,0.20,0.62,0.17,0.47,0.37,0.41,0.33,0.50,0.50,0.34,0.54,0.52,0.37,0.55,0.31,0.64,0.24,0.63,0.24,0.45,0.54
47117,Marshall County,TN,"Marshall County, TN",35.452551,-86.77613,Atlantic-S,3725.000,4320.000,2852.000,6832.000,6755.000,8184.000,10741.000,11289.000,11455.000,0.347,0.383,0.249,0,0,0,2166.00,2737.00,15.00,19.00,21.00,0.32,0.33,0.31,0.14,0.16,0.16,41157.00,40214.00,42839.00,0.79,0.80,0.80,30678.00,30928.00,31915.00,72.00,43.00,397.00,5.00,16.00,20.00,24.00,-44.00,345.00,29.00,-28.00,365.00,12591.00,11428.00,1163.00,0.09,14300.00,12959.00,1341.00,0.09,15188.00,14483.00,705.00,0.05,0.40,0.07,0.00,0.05,0.89,0.03,5.09,4.64,0.89,0.88,6188.67,6963.67,22310242.00,31963608.00,46743810.00,62817321.00,81.60,375.00,0.25,0.40,0.56,0.43,0.62,0.35,0.69,0.30,0.58,0.41,0.77,0.22,0.58,0.20,0.44,0.39,0.35,0.37,0.45,0.55,0.32,0.55,0.48,0.40,0.51,0.34,0.59,0.28,0.58,0.28,0.42,0.57
47119,Maury County,TN,"Maury County, TN",35.616397,-87.06484,Atlantic-S,11825.000,13058.000,10038.000,20708.000,20288.000,23799.000,33006.000,33767.000,35369.000,0.358,0.387,0.284,0,0,0,3203.33,5337.00,11.00,15.00,17.00,0.33,0.37,0.34,0.14,0.17,0.16,46942.00,42569.00,51303.00,0.90,0.84,0.96,81188.00,81969.00,89981.00,258.00,554.00,2246.00,29.00,75.00,121.00,71.00,184.00,1819.00,100.00,259.00,1940.00,37574.00,34526.00,3048.00,0.08,40673.00,37487.00,3186.00,0.08,43751.00,41949.00,1802.00,0.04,0.50,0.12,0.01,0.05,0.80,0.03,3.70,4.37,1.01,1.01,21485.00,26000.67,57448437.00,98750652.00,207703446.00,287575411.00,132.10,613.00,0.28,0.38,0.60,0.39,0.67,0.32,0.71,0.28,0.61,0.38,0.79,0.20,0.61,0.18,0.47,0.36,0.41,0.34,0.48,0.52,0.33,0.54,0.51,0.38,0.54,0.32,0.62,0.25,0.61,0.25,0.43,0.56
47121,Meigs County,TN,"Meigs County, TN",35.524028,-84.80379,Atlantic-S,1163.000,1372.000,856.000,2734.000,2797.000,3342.000,3964.000,4237.000,4320.000,0.293,0.324,0.198,0,0,0,880.67,790.00,15.00,21.00,21.00,0.32,0.31,0.28,0.21,0.23,0.21,35240.00,37129.00,34801.00,0.68,0.74,0.65,11795.00,11701.00,12005.00,27.00,17.00,133.00,0.00,-1.00,-1.00,18.00,65.00,151.00,18.00,64.00,150.00,4968.00,4527.00,441.00,0.09,5063.00,4541.00,522.00,0.10,4936.00,4597.00,339.00,0.07,0.35,0.01,0.00,0.02,0.97,0.00,1.21,0.93,0.97,0.94,1443.67,1470.00,7080637.00,8022548.00,10891709.00,13181117.00,60.30,195.00,0.25,0.40,0.57,0.42,0.62,0.35,0.69,0.30,0.58,0.41,0.77,0.22,0.58,0.20,0.43,0.40,0.36,0.36,0.46,0.54,0.32,0.55,0.48,0.40,0.51,0.34,0.60,0.27,0.59,0.27,0.42,0.57
47123,Monroe County,TN,"Monroe County, TN",35.505831,-84.33002,Atlantic-S,4372.000,5053.000,3186.000,11731.000,11484.000,13374.000,16338.000,16777.000,17093.000,0.268,0.301,0.186,0,0,0,4150.67,5258.67,11.00,15.00,17.00,0.31,0.36,0.36,0.17,0.23,0.21,36713.00,32720.00,37392.00,0.71,0.65,0.70,44618.00,45150.00,45970.00,113.00,220.00,293.00,5.00,28.00,28.00,72.00,214.00,308.00,77.00,242.00,336.00,18960.00,17079.00,1881.00,0.10,19478.00,17540.00,1938.00,0.10,19350.00,18309.00,1041.00,0.05,0.36,0.02,0.00,0.04,0.94,0.02,0.00,4.69,0.79,0.77,10638.67,11857.67,45718292.00,59697918.00,90741312.00,111505253.00,70.00,636.00,0.25,0.40,0.56,0.42,0.63,0.35,0.70,0.29,0.59,0.40,0.78,0.22,0.59,0.20,0.44,0.40,0.36,0.36,0.45,0.54,0.31,0.55,0.48,0.40,0.51,0.34,0.60,0.27,0.59,0.27,0.42,0.58
47125,Montgomery County,TN,"Montgomery County, TN",36.510616,-87.37042,Atlantic-S,24499.000,25716.000,21699.000,30245.000,30175.000,32341.000,55584.000,56518.000,57619.000,0.441,0.455,0.377,0,0,0,5100.00,4129.33,9.00,11.00,13.00,0.31,0.29,0.29,0.13,0.17,0.14,47716.00,47684.00,50935.00,0.92,0.94,0.95,173218.00,185225.00,195734.00,856.00,8570.00,2440.00,174.00,1599.00,594.00,197.00,4425.00,-429.00,371.00,6024.00,165.00,68013.00,63737.00,4276.00,0.06,78041.00,72126.00,5915.00,0.08,79415.00,75286.00,4129.00,0.05,0.60,0.19,0.02,0.08,0.66,0.05,1.08,0.89,0.59,0.50,37443.00,41057.00,71119687.00,56648466.00,302719449.00,336620723.00,319.70,539.00,0.29,0.36,0.63,0.35,0.69,0.28,0.73,0.26,0.63,0.36,0.81,0.19,0.67,0.14,0.49,0.36,0.43,0.31,0.53,0.47,0.37,0.51,0.53,0.35,0.58,0.28,0.66,0.21,0.66,0.21,0.48,0.51
47127,Moore County,TN,"Moore County, TN",35.284299,-86.3574,Atlantic-S,705.000,881.000,496.000,2053.000,2010.000,2325.000,2799.000,2952.000,2926.000,0.252,0.298,0.170,0,0,0,0.00,743.33,11.00,15.00,19.00,0.32,0.34,0.32,0.12,0.12,0.13,46045.00,48229.00,50358.00,0.88,0.95,0.94,6340.00,6336.00,6323.00,-5.00,-65.00,33.00,0.00,0.00,0.00,7.00,-42.00,30.00,7.00,-42.00,30.00,3165.00,2989.00,176.00,0.06,3395.00,3198.00,197.00,0.06,3384.00,3253.00,131.00,0.04,0.43,0.02,0.01,0.02,0.96,0.01,2.38,1.86,1.01,0.98,1130.33,1202.67,0.00,12866018.00,12688675.00,16218473.00,49.30,129.00,0.25,0.39,0.53,0.45,0.61,0.36,0.67,0.32,0.55,0.43,0.76,0.23,0.57,0.21,0.41,0.42,0.34,0.38,0.44,0.56,0.31,0.57,0.47,0.42,0.50,0.36,0.59,0.28,0.58,0.28,0.41,0.59
47129,Morgan County,TN,"Morgan County, TN",36.121102,-84.61543,Atlantic-S,1725.000,1969.000,1054.000,4669.000,4717.000,5441.000,6504.000,6822.000,6705.000,0.265,0.289,0.157,0,0,0,328.67,229.33,17.00,21.00,21.00,0.30,0.31,0.30,0.21,0.22,0.23,34348.00,35266.00,36390.00,0.66,0.70,0.68,21999.00,21947.00,21554.00,13.00,-111.00,62.00,0.00,0.00,0.00,-3.00,-72.00,89.00,-3.00,-72.00,89.00,8565.00,7914.00,651.00,0.08,8325.00,7472.00,853.00,0.10,7858.00,7343.00,515.00,0.07,0.28,0.04,0.00,0.01,0.96,0.01,2.11,1.98,0.86,0.85,1598.67,1249.00,3283799.00,2772045.00,15076278.00,10362129.00,42.10,522.00,0.25,0.40,0.56,0.43,0.61,0.36,0.68,0.31,0.56,0.42,0.77,0.23,0.58,0.20,0.43,0.41,0.36,0.36,0.45,0.55,0.32,0.55,0.48,0.40,0.51,0.34,0.60,0.27,0.59,0.27,0.42,0.57
